"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Duval (VL), Saskatchewan","2016A00054711002","Persons","249","units","0","v1138982828","3723","93","","","","0"
"2021","Duval (VL), Saskatchewan","2016A00054711002","Persons","249","units","0","v1138982828","3723","94","","","","0"
"2020","St. Benedict (VL), Saskatchewan","2016A00054715046","Persons","249","units","0","v1138982829","3724","85","","","","0"
"2021","St. Benedict (VL), Saskatchewan","2016A00054715046","Persons","249","units","0","v1138982829","3724","85","","","","0"
"2020","Kivimaa-Moonlight Bay (RV), Saskatchewan","2016A00054717042","Persons","249","units","0","v1138982830","3725","86","","","","0"
"2021","Kivimaa-Moonlight Bay (RV), Saskatchewan","2016A00054717042","Persons","249","units","0","v1138982830","3725","87","","","","0"
"2020","Makwa (VL), Saskatchewan","2016A00054717057","Persons","249","units","0","v1138982831","3726","86","","","","0"
"2021","Makwa (VL), Saskatchewan","2016A00054717057","Persons","249","units","0","v1138982831","3726","87","","","","0"
"2020","Timber Bay (NH), Saskatchewan","2016A00054718012","Persons","249","units","0","v1138982832","3727","86","","","","0"
"2021","Timber Bay (NH), Saskatchewan","2016A00054718012","Persons","249","units","0","v1138982832","3727","86","","","","0"
"2020","Sturgeon Weir 184F (IRI), Saskatchewan","2016A00054718821","Persons","249","units","0","v1138982833","3728","85","","","","0"
"2021","Sturgeon Weir 184F (IRI), Saskatchewan","2016A00054718821","Persons","249","units","0","v1138982833","3728","85","","","","0"
"2020","Rama (VL), Saskatchewan","2016A00054709056","Persons","249","units","0","v1138982834","3729","81","","","","0"
"2021","Rama (VL), Saskatchewan","2016A00054709056","Persons","249","units","0","v1138982834","3729","81","","","","0"
"2020","Wiseton (VL), Saskatchewan","2016A00054712014","Persons","249","units","0","v1138982835","3730","81","","","","0"
"2021","Wiseton (VL), Saskatchewan","2016A00054712014","Persons","249","units","0","v1138982835","3730","81","","","","0"
"2020","Liberty (VL), Saskatchewan","2016A00054711009","Persons","249","units","0","v1138982836","3731","89","","","","0"
"2021","Liberty (VL), Saskatchewan","2016A00054711009","Persons","249","units","0","v1138982836","3731","90","","","","0"
"2020","Zealandia (T), Saskatchewan","2016A00054712008","Persons","249","units","0","v1138982837","3732","80","","","","0"
"2021","Zealandia (T), Saskatchewan","2016A00054712008","Persons","249","units","0","v1138982837","3732","80","","","","0"
"2020","Metinota (RV), Saskatchewan","2016A00054717004","Persons","249","units","0","v1138982838","3733","82","","","","0"
"2021","Metinota (RV), Saskatchewan","2016A00054717004","Persons","249","units","0","v1138982838","3733","82","","","","0"
"2020","Wee Too Beach (RV), Saskatchewan","2016A00054706060","Persons","249","units","0","v1138982839","3734","86","","","","0"
"2021","Wee Too Beach (RV), Saskatchewan","2016A00054706060","Persons","249","units","0","v1138982839","3734","86","","","","0"
"2020","Mistusinne (RV), Saskatchewan","2016A00054707074","Persons","249","units","0","v1138982840","3735","76","","","","0"
"2021","Mistusinne (RV), Saskatchewan","2016A00054707074","Persons","249","units","0","v1138982840","3735","75","","","","0"
"2020","Glenside (VL), Saskatchewan","2016A00054711029","Persons","249","units","0","v1138982841","3736","86","","","","0"
"2021","Glenside (VL), Saskatchewan","2016A00054711029","Persons","249","units","0","v1138982841","3736","87","","","","0"
"2020","Tugaske (VL), Saskatchewan","2016A00054707077","Persons","249","units","0","v1138982842","3737","76","","","","0"
"2021","Tugaske (VL), Saskatchewan","2016A00054707077","Persons","249","units","0","v1138982842","3737","75","","","","0"
"2020","Pleasantdale (VL), Saskatchewan","2016A00054714030","Persons","249","units","0","v1138982843","3738","76","","","","0"
"2021","Pleasantdale (VL), Saskatchewan","2016A00054714030","Persons","249","units","0","v1138982843","3738","75","","","","0"
"2020","Island View (RV), Saskatchewan","2016A00054706085","Persons","249","units","0","v1138982844","3739","81","","","","0"
"2021","Island View (RV), Saskatchewan","2016A00054706085","Persons","249","units","0","v1138982844","3739","81","","","","0"
"2020","Patuanak (NH), Saskatchewan","2016A00054718069","Persons","249","units","0","v1138982845","3740","76","","","","0"
"2021","Patuanak (NH), Saskatchewan","2016A00054718069","Persons","249","units","0","v1138982845","3740","76","","","","0"
"2020","Consul (VL), Saskatchewan","2016A00054704021","Persons","249","units","0","v1138982846","3741","72","","","","0"
"2021","Consul (VL), Saskatchewan","2016A00054704021","Persons","249","units","0","v1138982846","3741","72","","","","0"
"2020","Scott (T), Saskatchewan","2016A00054713062","Persons","249","units","0","v1138982847","3742","73","","","","0"
"2021","Scott (T), Saskatchewan","2016A00054713062","Persons","249","units","0","v1138982847","3742","73","","","","0"
"2020","Glen McPherson No. 46 (RM), Saskatchewan","2016A00054703016","Persons","249","units","0","v1138982848","3743","70","","","","0"
"2021","Glen McPherson No. 46 (RM), Saskatchewan","2016A00054703016","Persons","249","units","0","v1138982848","3743","69","","","","0"
"2020","Hazenmore (VL), Saskatchewan","2016A00054703052","Persons","249","units","0","v1138982849","3744","70","","","","0"
"2021","Hazenmore (VL), Saskatchewan","2016A00054703052","Persons","249","units","0","v1138982849","3744","69","","","","0"
"2020","Silton (VL), Saskatchewan","2016A00054706077","Persons","249","units","0","v1138982850","3745","78","","","","0"
"2021","Silton (VL), Saskatchewan","2016A00054706077","Persons","249","units","0","v1138982850","3745","78","","","","0"
"2020","Beaver Flat (RV), Saskatchewan","2016A00054707020","Persons","249","units","0","v1138982851","3746","73","","","","0"
"2021","Beaver Flat (RV), Saskatchewan","2016A00054707020","Persons","249","units","0","v1138982851","3746","73","","","","0"
"2020","Wakaw Lake (RV), Saskatchewan","2016A00054715043","Persons","249","units","0","v1138982852","3747","73","","","","0"
"2021","Wakaw Lake (RV), Saskatchewan","2016A00054715043","Persons","249","units","0","v1138982852","3747","73","","","","0"
"2020","Drinkwater (VL), Saskatchewan","2016A00054706019","Persons","249","units","0","v1138982853","3748","76","","","","0"
"2021","Drinkwater (VL), Saskatchewan","2016A00054706019","Persons","249","units","0","v1138982853","3748","76","","","","0"
"2020","Hyas (VL), Saskatchewan","2016A00054709071","Persons","249","units","0","v1138982854","3749","71","","","","0"
"2021","Hyas (VL), Saskatchewan","2016A00054709071","Persons","249","units","0","v1138982854","3749","71","","","","0"
"2020","Disley (VL), Saskatchewan","2016A00054706054","Persons","249","units","0","v1138982855","3750","74","","","","0"
"2021","Disley (VL), Saskatchewan","2016A00054706054","Persons","249","units","0","v1138982855","3750","74","","","","0"
"2020","Lancer (VL), Saskatchewan","2016A00054708049","Persons","249","units","0","v1138982856","3751","70","","","","0"
"2021","Lancer (VL), Saskatchewan","2016A00054708049","Persons","249","units","0","v1138982856","3751","70","","","","0"
"2020","Marengo (VL), Saskatchewan","2016A00054713014","Persons","249","units","0","v1138982857","3752","69","","","","0"
"2021","Marengo (VL), Saskatchewan","2016A00054713014","Persons","249","units","0","v1138982857","3752","69","","","","0"
"2020","Macrorie (VL), Saskatchewan","2016A00054712019","Persons","249","units","0","v1138982858","3753","69","","","","0"
"2021","Macrorie (VL), Saskatchewan","2016A00054712019","Persons","249","units","0","v1138982858","3753","69","","","","0"
"2020","Grizzly Bear's Head 110 and Lean Man 111 (IRI), Saskatchewan","2016A00054712832","Persons","249","units","0","v1138982859","3754","69","","","","0"
"2021","Grizzly Bear's Head 110 and Lean Man 111 (IRI), Saskatchewan","2016A00054712832","Persons","249","units","0","v1138982859","3754","69","","","","0"
"2020","Killaly (VL), Saskatchewan","2016A00054705062","Persons","249","units","0","v1138982860","3755","66","","","","0"
"2021","Killaly (VL), Saskatchewan","2016A00054705062","Persons","249","units","0","v1138982860","3755","66","","","","0"
"2020","Glen Harbour (RV), Saskatchewan","2016A00054706080","Persons","249","units","0","v1138982861","3756","71","","","","0"
"2021","Glen Harbour (RV), Saskatchewan","2016A00054706080","Persons","249","units","0","v1138982861","3756","71","","","","0"
"2020","Bladworth (VL), Saskatchewan","2016A00054711038","Persons","249","units","0","v1138982862","3757","72","","","","0"
"2021","Bladworth (VL), Saskatchewan","2016A00054711038","Persons","249","units","0","v1138982862","3757","73","","","","0"
"2020","MacNutt (VL), Saskatchewan","2016A00054705096","Persons","249","units","0","v1138982863","3758","64","","","","0"
"2021","MacNutt (VL), Saskatchewan","2016A00054705096","Persons","249","units","0","v1138982863","3758","64","","","","0"
"2020","Endeavour (VL), Saskatchewan","2016A00054709065","Persons","249","units","0","v1138982864","3759","66","","","","0"
"2021","Endeavour (VL), Saskatchewan","2016A00054709065","Persons","249","units","0","v1138982864","3759","66","","","","0"
"2020","Aylsham (VL), Saskatchewan","2016A00054714073","Persons","249","units","0","v1138982865","3760","65","","","","0"
"2021","Aylsham (VL), Saskatchewan","2016A00054714073","Persons","249","units","0","v1138982865","3760","64","","","","0"
"2020","Pilger (VL), Saskatchewan","2016A00054715045","Persons","249","units","0","v1138982866","3761","66","","","","0"
"2021","Pilger (VL), Saskatchewan","2016A00054715045","Persons","249","units","0","v1138982866","3761","66","","","","0"
"2020","Brabant Lake (S-É), Saskatchewan","2016A00054718825","Persons","249","units","0","v1138982867","3762","65","","","","0"
"2021","Brabant Lake (S-É), Saskatchewan","2016A00054718825","Persons","249","units","0","v1138982867","3762","65","","","","0"
"2020","Dubuc (VL), Saskatchewan","2016A00054705058","Persons","249","units","0","v1138982868","3763","61","","","","0"
"2021","Dubuc (VL), Saskatchewan","2016A00054705058","Persons","249","units","0","v1138982868","3763","61","","","","0"
"2020","Kinley (VL), Saskatchewan","2016A00054712052","Persons","249","units","0","v1138982869","3764","62","","","","0"
"2021","Kinley (VL), Saskatchewan","2016A00054712052","Persons","249","units","0","v1138982869","3764","62","","","","0"
"2020","Speers (VL), Saskatchewan","2016A00054716024","Persons","249","units","0","v1138982870","3765","61","","","","0"
"2021","Speers (VL), Saskatchewan","2016A00054716024","Persons","249","units","0","v1138982870","3765","61","","","","0"
"2020","Plunkett (VL), Saskatchewan","2016A00054711094","Persons","249","units","0","v1138982871","3766","65","","","","0"
"2021","Plunkett (VL), Saskatchewan","2016A00054711094","Persons","249","units","0","v1138982871","3766","66","","","","0"
"2020","Smiley (VL), Saskatchewan","2016A00054713022","Persons","249","units","0","v1138982872","3767","60","","","","0"
"2021","Smiley (VL), Saskatchewan","2016A00054713022","Persons","249","units","0","v1138982872","3767","60","","","","0"
"2020","Tramping Lake (VL), Saskatchewan","2016A00054713039","Persons","249","units","0","v1138982873","3768","60","","","","0"
"2021","Tramping Lake (VL), Saskatchewan","2016A00054713039","Persons","249","units","0","v1138982873","3768","60","","","","0"
"2020","Alvena (VL), Saskatchewan","2016A00054715038","Persons","249","units","0","v1138982874","3769","61","","","","0"
"2021","Alvena (VL), Saskatchewan","2016A00054715038","Persons","249","units","0","v1138982874","3769","61","","","","0"
"2020","Beatty (VL), Saskatchewan","2016A00054715052","Persons","249","units","0","v1138982875","3770","61","","","","0"
"2021","Beatty (VL), Saskatchewan","2016A00054715052","Persons","249","units","0","v1138982875","3770","61","","","","0"
"2020","Markinch (VL), Saskatchewan","2016A00054706093","Persons","249","units","0","v1138982876","3771","63","","","","0"
"2021","Markinch (VL), Saskatchewan","2016A00054706093","Persons","249","units","0","v1138982876","3771","63","","","","0"
"2020","Carmichael (VL), Saskatchewan","2016A00054704056","Persons","249","units","0","v1138982877","3772","59","","","","0"
"2021","Carmichael (VL), Saskatchewan","2016A00054704056","Persons","249","units","0","v1138982877","3772","59","","","","0"
"2020","Yarbo (VL), Saskatchewan","2016A00054705049","Persons","249","units","0","v1138982878","3773","58","","","","0"
"2021","Yarbo (VL), Saskatchewan","2016A00054705049","Persons","249","units","0","v1138982878","3773","58","","","","0"
"2020","Pheasant Rump Nakota 68 (IRI), Saskatchewan","2016A00054701819","Persons","249","units","0","v1138982879","3774","57","","","","0"
"2021","Pheasant Rump Nakota 68 (IRI), Saskatchewan","2016A00054701819","Persons","249","units","0","v1138982879","3774","57","","","","0"
"2020","Forget (VL), Saskatchewan","2016A00054701064","Persons","249","units","0","v1138982880","3775","56","","","","0"
"2021","Forget (VL), Saskatchewan","2016A00054701064","Persons","249","units","0","v1138982880","3775","56","","","","0"
"2020","Minton (VL), Saskatchewan","2016A00054702016","Persons","249","units","0","v1138982881","3776","56","","","","0"
"2021","Minton (VL), Saskatchewan","2016A00054702016","Persons","249","units","0","v1138982881","3776","55","","","","0"
"2020","Brownlee (VL), Saskatchewan","2016A00054707048","Persons","249","units","0","v1138982882","3777","56","","","","0"
"2021","Brownlee (VL), Saskatchewan","2016A00054707048","Persons","249","units","0","v1138982882","3777","56","","","","0"
"2020","Ridgedale (VL), Saskatchewan","2016A00054714058","Persons","249","units","0","v1138982883","3778","55","","","","0"
"2021","Ridgedale (VL), Saskatchewan","2016A00054714058","Persons","249","units","0","v1138982883","3778","54","","","","0"
"2020","Rush Lake (VL), Saskatchewan","2016A00054707023","Persons","249","units","0","v1138982884","3779","54","","","","0"
"2021","Rush Lake (VL), Saskatchewan","2016A00054707023","Persons","249","units","0","v1138982884","3779","54","","","","0"
"2020","Primate (VL), Saskatchewan","2016A00054713053","Persons","249","units","0","v1138982885","3780","53","","","","0"
"2021","Primate (VL), Saskatchewan","2016A00054713053","Persons","249","units","0","v1138982885","3780","53","","","","0"
"2020","Hawarden (VL), Saskatchewan","2016A00054711024","Persons","249","units","0","v1138982886","3781","57","","","","0"
"2021","Hawarden (VL), Saskatchewan","2016A00054711024","Persons","249","units","0","v1138982886","3781","57","","","","0"
"2020","Alice Beach (RV), Saskatchewan","2016A00054706065","Persons","249","units","0","v1138982887","3782","55","","","","0"
"2021","Alice Beach (RV), Saskatchewan","2016A00054706065","Persons","249","units","0","v1138982887","3782","55","","","","0"
"2020","Pelican Lake 191B (IRI), Saskatchewan","2016A00054716880","Persons","249","units","0","v1138982888","3783","51","","","","0"
"2021","Pelican Lake 191B (IRI), Saskatchewan","2016A00054716880","Persons","249","units","0","v1138982888","3783","51","","","","0"
"2020","Webb (VL), Saskatchewan","2016A00054708008","Persons","249","units","0","v1138982889","3784","51","","","","0"
"2021","Webb (VL), Saskatchewan","2016A00054708008","Persons","249","units","0","v1138982889","3784","51","","","","0"
"2020","Love (VL), Saskatchewan","2016A00054714091","Persons","249","units","0","v1138982890","3785","50","","","","0"
"2021","Love (VL), Saskatchewan","2016A00054714091","Persons","249","units","0","v1138982890","3785","50","","","","0"
"2020","Yellow Quill 90-9 (IRI), Saskatchewan","2016A00054714843","Persons","249","units","0","v1138982891","3786","50","","","","0"
"2021","Yellow Quill 90-9 (IRI), Saskatchewan","2016A00054714843","Persons","249","units","0","v1138982891","3786","50","","","","0"
"2020","Weirdale (VL), Saskatchewan","2016A00054715091","Persons","249","units","0","v1138982892","3787","51","","","","0"
"2021","Weirdale (VL), Saskatchewan","2016A00054715091","Persons","249","units","0","v1138982892","3787","51","","","","0"
"2020","Coteau Beach (RV), Saskatchewan","2016A00054707068","Persons","249","units","0","v1138982893","3788","48","","","","0"
"2021","Coteau Beach (RV), Saskatchewan","2016A00054707068","Persons","249","units","0","v1138982893","3788","48","","","","0"
"2020","Big Shell (RV), Saskatchewan","2016A00054716059","Persons","249","units","0","v1138982894","3789","48","","","","0"
"2021","Big Shell (RV), Saskatchewan","2016A00054716059","Persons","249","units","0","v1138982894","3789","48","","","","0"
"2020","Leross (VL), Saskatchewan","2016A00054710011","Persons","249","units","0","v1138982895","3790","47","","","","0"
"2021","Leross (VL), Saskatchewan","2016A00054710011","Persons","249","units","0","v1138982895","3790","47","","","","0"
"2020","Tribune (VL), Saskatchewan","2016A00054702008","Persons","249","units","0","v1138982896","3791","46","","","","0"
"2021","Tribune (VL), Saskatchewan","2016A00054702008","Persons","249","units","0","v1138982896","3791","46","","","","0"
"2020","Findlater (VL), Saskatchewan","2016A00054706062","Persons","249","units","0","v1138982897","3792","49","","","","0"
"2021","Findlater (VL), Saskatchewan","2016A00054706062","Persons","249","units","0","v1138982897","3792","49","","","","0"
"2020","Success (VL), Saskatchewan","2016A00054708036","Persons","249","units","0","v1138982898","3793","46","","","","0"
"2021","Success (VL), Saskatchewan","2016A00054708036","Persons","249","units","0","v1138982898","3793","46","","","","0"
"2020","Heward (VL), Saskatchewan","2016A00054701067","Persons","249","units","0","v1138982899","3794","44","","","","0"
"2021","Heward (VL), Saskatchewan","2016A00054701067","Persons","249","units","0","v1138982899","3794","44","","","","0"
"2020","Fosston (VL), Saskatchewan","2016A00054714025","Persons","249","units","0","v1138982900","3795","44","","","","0"
"2021","Fosston (VL), Saskatchewan","2016A00054714025","Persons","249","units","0","v1138982900","3795","44","","","","0"
"2020","Pebble Baye (RV), Saskatchewan","2016A00054716043","Persons","249","units","0","v1138982901","3796","45","","","","0"
"2021","Pebble Baye (RV), Saskatchewan","2016A00054716043","Persons","249","units","0","v1138982901","3796","45","","","","0"
"2020","Leslie Beach (RV), Saskatchewan","2016A00054710035","Persons","249","units","0","v1138982902","3797","42","","","","0"
"2021","Leslie Beach (RV), Saskatchewan","2016A00054710035","Persons","249","units","0","v1138982902","3797","42","","","","0"
"2020","Senlac (VL), Saskatchewan","2016A00054713078","Persons","249","units","0","v1138982903","3798","42","","","","0"
"2021","Senlac (VL), Saskatchewan","2016A00054713078","Persons","249","units","0","v1138982903","3798","42","","","","0"
"2020","Fairlight (VL), Saskatchewan","2016A00054701098","Persons","249","units","0","v1138982904","3799","40","","","","0"
"2021","Fairlight (VL), Saskatchewan","2016A00054701098","Persons","249","units","0","v1138982904","3799","40","","","","0"
"2020","Goodeve (VL), Saskatchewan","2016A00054705069","Persons","249","units","0","v1138982905","3800","41","","","","0"
"2021","Goodeve (VL), Saskatchewan","2016A00054705069","Persons","249","units","0","v1138982905","3800","41","","","","0"
"2020","Aylesbury (VL), Saskatchewan","2016A00054707093","Persons","249","units","0","v1138982906","3801","41","","","","0"
"2021","Aylesbury (VL), Saskatchewan","2016A00054707093","Persons","249","units","0","v1138982906","3801","41","","","","0"
"2020","Strongfield (VL), Saskatchewan","2016A00054711022","Persons","249","units","0","v1138982907","3802","45","","","","0"
"2021","Strongfield (VL), Saskatchewan","2016A00054711022","Persons","249","units","0","v1138982907","3802","45","","","","0"
"2020","Weekes (VL), Saskatchewan","2016A00054714009","Persons","249","units","0","v1138982908","3803","40","","","","0"
"2021","Weekes (VL), Saskatchewan","2016A00054714009","Persons","249","units","0","v1138982908","3803","40","","","","0"
"2020","Echo Bay (RV), Saskatchewan","2016A00054716060","Persons","249","units","0","v1138982909","3804","40","","","","0"
"2021","Echo Bay (RV), Saskatchewan","2016A00054716060","Persons","249","units","0","v1138982909","3804","40","","","","0"
"2020","Bangor (VL), Saskatchewan","2016A00054705054","Persons","249","units","0","v1138982910","3805","38","","","","0"
"2021","Bangor (VL), Saskatchewan","2016A00054705054","Persons","249","units","0","v1138982910","3805","38","","","","0"
"2020","West End (RV), Saskatchewan","2016A00054705050","Persons","249","units","0","v1138982911","3806","37","","","","0"
"2021","West End (RV), Saskatchewan","2016A00054705050","Persons","249","units","0","v1138982911","3806","37","","","","0"
"2020","Hubbard (VL), Saskatchewan","2016A00054710002","Persons","249","units","0","v1138982912","3807","36","","","","0"
"2021","Hubbard (VL), Saskatchewan","2016A00054710002","Persons","249","units","0","v1138982912","3807","36","","","","0"
"2020","Zelma (VL), Saskatchewan","2016A00054711058","Persons","249","units","0","v1138982913","3808","40","","","","0"
"2021","Zelma (VL), Saskatchewan","2016A00054711058","Persons","249","units","0","v1138982913","3808","40","","","","0"
"2020","Major (VL), Saskatchewan","2016A00054713021","Persons","249","units","0","v1138982914","3809","36","","","","0"
"2021","Major (VL), Saskatchewan","2016A00054713021","Persons","249","units","0","v1138982914","3809","36","","","","0"
"2020","Clearwater River Dene Band 223 (IRI), Saskatchewan","2016A00054718829","Persons","249","units","0","v1138982915","3810","36","","","","0"
"2021","Clearwater River Dene Band 223 (IRI), Saskatchewan","2016A00054718829","Persons","249","units","0","v1138982915","3810","36","","","","0"
"2020","Grandview Beach (RV), Saskatchewan","2016A00054706069","Persons","249","units","0","v1138982916","3811","38","","","","0"
"2021","Grandview Beach (RV), Saskatchewan","2016A00054706069","Persons","249","units","0","v1138982916","3811","38","","","","0"
"2020","Thunderchild First Nation 115C (IRI), Saskatchewan","2016A00054717804","Persons","249","units","0","v1138982917","3812","35","","","","0"
"2021","Thunderchild First Nation 115C (IRI), Saskatchewan","2016A00054717804","Persons","249","units","0","v1138982917","3812","35","","","","0"
"2020","Lake Alma (VL), Saskatchewan","2016A00054702012","Persons","249","units","0","v1138982918","3813","31","","","","0"
"2021","Lake Alma (VL), Saskatchewan","2016A00054702012","Persons","249","units","0","v1138982918","3813","31","","","","0"
"2020","Goodwater (VL), Saskatchewan","2016A00054702036","Persons","249","units","0","v1138982919","3814","31","","","","0"
"2021","Goodwater (VL), Saskatchewan","2016A00054702036","Persons","249","units","0","v1138982919","3814","31","","","","0"
"2020","Duff (VL), Saskatchewan","2016A00054705068","Persons","249","units","0","v1138982920","3815","31","","","","0"
"2021","Duff (VL), Saskatchewan","2016A00054705068","Persons","249","units","0","v1138982920","3815","31","","","","0"
"2020","Fenwood (VL), Saskatchewan","2016A00054705071","Persons","249","units","0","v1138982921","3816","31","","","","0"
"2021","Fenwood (VL), Saskatchewan","2016A00054705071","Persons","249","units","0","v1138982921","3816","31","","","","0"
"2020","Coderre (VL), Saskatchewan","2016A00054707008","Persons","249","units","0","v1138982922","3817","31","","","","0"
"2021","Coderre (VL), Saskatchewan","2016A00054707008","Persons","249","units","0","v1138982922","3817","31","","","","0"
"2020","Golden Prairie (VL), Saskatchewan","2016A00054708018","Persons","249","units","0","v1138982923","3818","31","","","","0"
"2021","Golden Prairie (VL), Saskatchewan","2016A00054708018","Persons","249","units","0","v1138982923","3818","31","","","","0"
"2020","Mendham (VL), Saskatchewan","2016A00054708059","Persons","249","units","0","v1138982924","3819","31","","","","0"
"2021","Mendham (VL), Saskatchewan","2016A00054708059","Persons","249","units","0","v1138982924","3819","31","","","","0"
"2020","Atwater (VL), Saskatchewan","2016A00054705053","Persons","249","units","0","v1138982925","3820","30","","","","0"
"2021","Atwater (VL), Saskatchewan","2016A00054705053","Persons","249","units","0","v1138982925","3820","30","","","","0"
"2020","Etters Beach (RV), Saskatchewan","2016A00054711007","Persons","249","units","0","v1138982926","3821","34","","","","0"
"2021","Etters Beach (RV), Saskatchewan","2016A00054711007","Persons","249","units","0","v1138982926","3821","34","","","","0"
"2020","Dore Lake (NH), Saskatchewan","2016A00054718023","Persons","249","units","0","v1138982927","3822","30","","","","0"
"2021","Dore Lake (NH), Saskatchewan","2016A00054718023","Persons","249","units","0","v1138982927","3822","30","","","","0"
"2020","Beardy's and Okemasis 96 and 97B (IRI), Saskatchewan","2016A00054715859","Persons","249","units","0","v1138982928","3823","29","","","","0"
"2021","Beardy's and Okemasis 96 and 97B (IRI), Saskatchewan","2016A00054715859","Persons","249","units","0","v1138982928","3823","29","","","","0"
"2020","Pelican Pointe (RV), Saskatchewan","2016A00054706082","Persons","249","units","0","v1138982929","3824","31","","","","0"
"2021","Pelican Pointe (RV), Saskatchewan","2016A00054706082","Persons","249","units","0","v1138982929","3824","31","","","","0"
"2020","Saulteaux 159A (IRI), Saskatchewan","2016A00054716861","Persons","249","units","0","v1138982930","3825","27","","","","0"
"2021","Saulteaux 159A (IRI), Saskatchewan","2016A00054716861","Persons","249","units","0","v1138982930","3825","27","","","","0"
"2020","Arran (VL), Saskatchewan","2016A00054709076","Persons","249","units","0","v1138982931","3826","26","","","","0"
"2021","Arran (VL), Saskatchewan","2016A00054709076","Persons","249","units","0","v1138982931","3826","26","","","","0"
"2020","Netherhill (VL), Saskatchewan","2016A00054713004","Persons","249","units","0","v1138982932","3827","26","","","","0"
"2021","Netherhill (VL), Saskatchewan","2016A00054713004","Persons","249","units","0","v1138982932","3827","26","","","","0"
"2020","Little Bone 74B (IRI), Saskatchewan","2016A00054705808","Persons","249","units","0","v1138982933","3828","25","","","","0"
"2021","Little Bone 74B (IRI), Saskatchewan","2016A00054705808","Persons","249","units","0","v1138982933","3828","25","","","","0"
"2020","Tessier (VL), Saskatchewan","2016A00054712031","Persons","249","units","0","v1138982934","3829","25","","","","0"
"2021","Tessier (VL), Saskatchewan","2016A00054712031","Persons","249","units","0","v1138982934","3829","25","","","","0"
"2020","Chorney Beach (RV), Saskatchewan","2016A00054710034","Persons","249","units","0","v1138982935","3830","24","","","","0"
"2021","Chorney Beach (RV), Saskatchewan","2016A00054710034","Persons","249","units","0","v1138982935","3830","24","","","","0"
"2020","Osage (VL), Saskatchewan","2016A00054702077","Persons","249","units","0","v1138982936","3831","20","","","","0"
"2021","Osage (VL), Saskatchewan","2016A00054702077","Persons","249","units","0","v1138982936","3831","20","","","","0"
"2020","Wood Mountain (VL), Saskatchewan","2016A00054703012","Persons","249","units","0","v1138982937","3832","20","","","","0"
"2021","Wood Mountain (VL), Saskatchewan","2016A00054703012","Persons","249","units","0","v1138982937","3832","20","","","","0"
"2020","Wood Mountain 160 (IRI), Saskatchewan","2016A00054703801","Persons","249","units","0","v1138982938","3833","20","","","","0"
"2021","Wood Mountain 160 (IRI), Saskatchewan","2016A00054703801","Persons","249","units","0","v1138982938","3833","20","","","","0"
"2020","Bracken (VL), Saskatchewan","2016A00054704008","Persons","249","units","0","v1138982939","3834","20","","","","0"
"2021","Bracken (VL), Saskatchewan","2016A00054704008","Persons","249","units","0","v1138982939","3834","20","","","","0"
"2020","Shamrock (VL), Saskatchewan","2016A00054707012","Persons","249","units","0","v1138982940","3835","20","","","","0"
"2021","Shamrock (VL), Saskatchewan","2016A00054707012","Persons","249","units","0","v1138982940","3835","20","","","","0"
"2020","Ruddell (VL), Saskatchewan","2016A00054716003","Persons","249","units","0","v1138982941","3836","20","","","","0"
"2021","Ruddell (VL), Saskatchewan","2016A00054716003","Persons","249","units","0","v1138982941","3836","20","","","","0"
"2020","Richard (VL), Saskatchewan","2016A00054716026","Persons","249","units","0","v1138982942","3837","20","","","","0"
"2021","Richard (VL), Saskatchewan","2016A00054716026","Persons","249","units","0","v1138982942","3837","20","","","","0"
"2020","Muskeg Lake 102F (IRI), Saskatchewan","2016A00054716888","Persons","249","units","0","v1138982943","3838","20","","","","0"
"2021","Muskeg Lake 102F (IRI), Saskatchewan","2016A00054716888","Persons","249","units","0","v1138982943","3838","20","","","","0"
"2020","Pelican Lake 191A (IRI), Saskatchewan","2016A00054716894","Persons","249","units","0","v1138982944","3839","20","","","","0"
"2021","Pelican Lake 191A (IRI), Saskatchewan","2016A00054716894","Persons","249","units","0","v1138982944","3839","20","","","","0"
"2020","Melville Beach (RV), Saskatchewan","2016A00054705060","Persons","249","units","0","v1138982945","3840","19","","","","0"
"2021","Melville Beach (RV), Saskatchewan","2016A00054705060","Persons","249","units","0","v1138982945","3840","19","","","","0"
"2020","Sunset Cove (RV), Saskatchewan","2016A00054706076","Persons","249","units","0","v1138982946","3841","18","","","","0"
"2021","Sunset Cove (RV), Saskatchewan","2016A00054706076","Persons","249","units","0","v1138982946","3841","18","","","","0"
"2020","Waldron (VL), Saskatchewan","2016A00054705061","Persons","249","units","0","v1138982947","3842","15","","","","0"
"2021","Waldron (VL), Saskatchewan","2016A00054705061","Persons","249","units","0","v1138982947","3842","15","","","","0"
"2020","Treaty Four Reserve Grounds 77 (IRI), Saskatchewan","2016A00054706829","Persons","249","units","0","v1138982948","3843","15","","","","0"
"2021","Treaty Four Reserve Grounds 77 (IRI), Saskatchewan","2016A00054706829","Persons","249","units","0","v1138982948","3843","15","","","","0"
"2020","Ernfold (VL), Saskatchewan","2016A00054707028","Persons","249","units","0","v1138982949","3844","15","","","","0"
"2021","Ernfold (VL), Saskatchewan","2016A00054707028","Persons","249","units","0","v1138982949","3844","15","","","","0"
